id;type;name;level;tradable;rarity;gender;mob_id;mob_name;mobs_in_loop;mob_loop_time;time_till_item;approx_sell
218;Shirts;Berserker Tee (Boys);30;Tradable;Common;Boys Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:32.300000;960
349;Shirts;Improved Athena Shirt (Girls);30;Tradable;Common;Girls Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:32.300000;960
231;Shirts;Superior Meow Hoodie (Girls);30;Tradable;Common;Girls Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:32.300000;960
14;Shoes;Argost Kicks (Boys);33;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:32.033333;960
98;Shoes;Improved Lopsided Runners (Boys);33;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:32.033333;960
334;Shoes;Cherub Mid-Boot (Girls);33;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:32.033333;960
112;Shoes;Nine Lives Boots (Girls);33;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:32.033333;960
95;Pants;Improved Berserker Cargos (Boys);31;Tradable;Common;Boys Only;2816;Vendor: Agent Stephens ;0;0 days 00:00:00;0 days 00:00:31.500000;960
326;Pants;Honey Pleat Skirt (Girls);31;Tradable;Common;Girls Only;2816;Vendor: Agent Stephens ;0;0 days 00:00:00;0 days 00:00:31.500000;960
109;Pants;Balloon Shorts (Girls);31;Tradable;Common;Girls Only;2816;Vendor: Agent Stephens ;0;0 days 00:00:00;0 days 00:00:31.500000;960
210;Pants;Superior Down Trouser (Boys);31;Tradable;Common;Boys Only;2816;Vendor: Agent Stephens ;0;0 days 00:00:00;0 days 00:00:31.500000;960
329;Weapon;Electric Storm Gun;28;Tradable;Common;Any;2487;Vendor: Rocka Rollo;0;0 days 00:00:00;0 days 00:00:31.400000;930
19;Weapon;Whizboom;28;Tradable;Common;Any;2487;Vendor: Rocka Rollo;0;0 days 00:00:00;0 days 00:00:31.400000;930
97;Shirts;Cameo Tee (Boys);29;Tradable;Common;Boys Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:30.766667;930
230;Shirts;Improved Meow Hoodie (Girls);29;Tradable;Common;Girls Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:30.766667;930
216;Shirts;Superior Battle Tee (Boys);29;Tradable;Common;Boys Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:30.766667;930
348;Shirts;Athena Shirt (Girls);29;Tradable;Common;Girls Only;2496;Vendor: Mandroid M-51;0;0 days 00:00:00;0 days 00:00:30.766667;930
97;Shoes;Lopsided Runners (Boys);32;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:30.500000;900
195;Shoes;Chrono Skaters (Boys);32;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:30.500000;900
111;Shoes;Improved Whiskers Boots (Girls);32;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:30.500000;900
333;Shoes;Improved Heroine Mid-Boot (Girls);32;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:30.500000;900
107;Pants;Superior Siamese Shorts (Girls);30;Tradable;Common;Girls Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:30;900
1150;Chest;Special Suburbs E.G.G.;0;Tradable;Any;Any;3214;Vendor: E.G.G.E.R.;0;0 days 00:00:00;0 days 00:00:30;900
197;Pants;Headbanger Pants;30;Tradable;Common;Any;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:30;900
94;Pants;Berserker Cargos (Boys);30;Tradable;Common;Boys Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:30;900
209;Pants;Improved Down Trouser (Boys);30;Tradable;Common;Boys Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:30;900
325;Pants;Improved Knife Pleat Skirt (Girls);30;Tradable;Common;Girls Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:30;900
388;Weapon;Toy Bazooka NIB;27;Tradable;Common;Any;2487;Vendor: Rocka Rollo;0;0 days 00:00:00;0 days 00:00:29.900000;900
127;Weapon;Scallywag Sword;27;Tradable;Common;Any;2487;Vendor: Rocka Rollo;0;0 days 00:00:00;0 days 00:00:29.900000;900
95;Shirts;Superior Triangle Tee (Boys);28;Tradable;Common;Boys Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:29.300000;870
346;Shirts;Superior Olympia Shirt (Girls);28;Tradable;Common;Girls Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:29.300000;870
215;Shirts;Improved Battle Tee (Boys);28;Tradable;Common;Boys Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:29.300000;870
229;Shirts;Meow Hoodie (Girls);28;Tradable;Common;Girls Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:29.300000;870
96;Shoes;Improved Berserker Sneakers (Boys);31;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:29.066667;870
193;Shoes;Superior Cyber Skaters (Boys);31;Tradable;Common;Boys Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:29.066667;870
110;Shoes;Whiskers Boots (Girls);31;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:29.066667;870
332;Shoes;Heroine Mid-Boot (Girls);31;Tradable;Common;Girls Only;2817;Vendor: Agent Burger;0;0 days 00:00:00;0 days 00:00:29.066667;870
196;Pants;Roller Pants;29;Tradable;Common;Any;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:28.566667;870
92;Pants;Superior Battle Cargos (Boys);29;Tradable;Common;Boys Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:28.566667;870
208;Pants;Down Trouser (Boys);29;Tradable;Common;Boys Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:28.566667;870
106;Pants;Improved Siamese Shorts (Girls);29;Tradable;Common;Girls Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:28.566667;870
324;Pants;Knife Pleat Skirt (Girls);29;Tradable;Common;Girls Only;2497;Vendor: Mandroid M-52;0;0 days 00:00:00;0 days 00:00:28.566667;870
132;Weapon;Bucktooth Sabre;26;Tradable;Common;Any;2689;Vendor: Sergeant Szechuan;0;0 days 00:00:00;0 days 00:00:28.500000;840
557;Weapon;Loose C.H.A.N.G.E.M.A.K.E.R.;26;Tradable;Common;Any;2689;Vendor: Sergeant Szechuan;0;0 days 00:00:00;0 days 00:00:28.500000;840
345;Shirts;Improved Olympia Shirt (Girls);27;Tradable;Common;Girls Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:27.900000;840
214;Shirts;Battle Tee (Boys);27;Tradable;Common;Boys Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:27.900000;840
227;Shirts;Superior Kitten Hoodie (Girls);27;Tradable;Common;Girls Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:27.900000;840
94;Shirts;Improved Triangle Tee (Boys);27;Tradable;Common;Boys Only;2488;Vendor: Bigga Betta;0;0 days 00:00:00;0 days 00:00:27.900000;840
192;Shoes;Improved Cyber Skaters (Boys);30;Tradable;Common;Boys Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:27.666667;840
331;Shoes;Improved Athena Mid-Boot (Girls);30;Tradable;Common;Girls Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:27.666667;840
95;Shoes;Berserker Sneakers (Boys);30;Tradable;Common;Boys Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:27.666667;840
108;Shoes;Superior Siamese Boots (Girls);30;Tradable;Common;Girls Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:27.666667;840
322;Pants;Superior Doublefold Skirt (Girls);28;Tradable;Common;Girls Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:27.200000;810
195;Pants;Hip Hugger Pants;28;Tradable;Common;Any;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:27.200000;810
91;Pants;Improved Battle Cargos (Boys);28;Tradable;Common;Boys Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:27.200000;810
206;Pants;Superior Pillow Trouser (Boys);28;Tradable;Common;Boys Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:27.200000;810
105;Pants;Siamese Shorts (Girls);28;Tradable;Common;Girls Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:27.200000;810
121;Weapon;Forklift Blade;25;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:27.133333;810
149;Weapon;Spiked Shell Sabre;25;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:27.133333;810
212;Shirts;Superior Roller Tee (Boys);26;Tradable;Common;Boys Only;2690;Vendor: Colonel Dumplings;0;0 days 00:00:00;0 days 00:00:26.600000;810
226;Shirts;Improved Kitten Hoodie (Girls);26;Tradable;Common;Girls Only;2690;Vendor: Colonel Dumplings;0;0 days 00:00:00;0 days 00:00:26.600000;810
344;Shirts;Olympia Shirt (Girls);26;Tradable;Common;Girls Only;2690;Vendor: Colonel Dumplings;0;0 days 00:00:00;0 days 00:00:26.600000;810
93;Shirts;Triangle Tee (Boys);26;Tradable;Common;Boys Only;2690;Vendor: Colonel Dumplings;0;0 days 00:00:00;0 days 00:00:26.600000;810
93;Shoes;Superior Battle Sneakers (Boys);29;Tradable;Common;Boys Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:26.366667;780
107;Shoes;Improved Siamese Boots (Girls);29;Tradable;Common;Girls Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:26.366667;780
330;Shoes;Athena Mid-Boot (Girls);29;Tradable;Common;Girls Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:26.366667;780
191;Shoes;Cyber Skaters (Boys);29;Tradable;Common;Boys Only;2498;Vendor: Mandroid M-58;0;0 days 00:00:00;0 days 00:00:26.366667;780
1157;Chest;Standard Downtown E.G.G.;0;Tradable;Any;Any;3215;Vendor: E.G.G.E.R.;0;0 days 00:00:00;0 days 00:00:26.333333;780
321;Pants;Improved Doublefold Skirt (Girls);27;Tradable;Common;Girls Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:25.900000;780
193;Pants;Leather Pants;27;Tradable;Common;Any;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:25.900000;780
103;Pants;Superior Bubble Short s (Girls);27;Tradable;Common;Girls Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:25.900000;780
205;Pants;Improved Pillow Trouser (Boys);27;Tradable;Common;Boys Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:25.900000;780
90;Pants;Battle Cargos (Boys);27;Tradable;Common;Boys Only;2489;Vendor: Nicko Sicko;0;0 days 00:00:00;0 days 00:00:25.900000;780
368;Weapon;Bullhorn Boomstick Atomizer;24;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:25.833333;780
386;Weapon;Toy Bazooka GUN;24;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:25.833333;780
1142;Chest;Special Future E.G.G.;0;Tradable;Any;Any;3213;Vendor: E.G.G.E.R.;0;0 days 00:00:00;0 days 00:00:25.666667;780
166;Shirts;Improved Bauhaus Shirt (Boys);25;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:25.333333;750
181;Shirts;Improved Mocha Blouse (Girls);25;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:25.333333;750
225;Shirts;Kitten Hoodie (Girls);25;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:25.333333;750
211;Shirts;Improved Roller Tee (Boys);25;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:25.333333;750
106;Shoes;Siamese Boots (Girls);28;Tradable;Common;Girls Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:25.100000;750
189;Shoes;Superior Tech Skaters (Boys);28;Tradable;Common;Boys Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:25.100000;750
92;Shoes;Improved Battle Sneakers (Boys);28;Tradable;Common;Boys Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:25.100000;750
328;Shoes;Superior Olympia Mid-Boot (Girls);28;Tradable;Common;Girls Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:25.100000;750
320;Pants;Doublefold Skirt (Girls);26;Tradable;Common;Girls Only;2691;Vendor: Bruce Sketta;0;0 days 00:00:00;0 days 00:00:24.700000;750
356;Pants;Atlantic Jeans;26;Tradable;Common;Any;2691;Vendor: Bruce Sketta;0;0 days 00:00:00;0 days 00:00:24.700000;750
204;Pants;Pillow Trouser (Boys);26;Tradable;Common;Boys Only;2691;Vendor: Bruce Sketta;0;0 days 00:00:00;0 days 00:00:24.700000;750
102;Pants;Improved Bubble Shorts (Girls);26;Tradable;Common;Girls Only;2691;Vendor: Bruce Sketta;0;0 days 00:00:00;0 days 00:00:24.700000;750
88;Pants;Superior Convertible Cargos (Boys);26;Tradable;Common;Boys Only;2691;Vendor: Bruce Sketta;0;0 days 00:00:00;0 days 00:00:24.700000;750
512;Weapon;Harmonic Kaya Gun;23;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:24.600000;750
472;Weapon;Shower Spreader;23;Tradable;Common;Any;1772;Vendor: Dexbot Q-84;0;0 days 00:00:00;0 days 00:00:24.600000;750
180;Shirts;Mocha Blouse (Girls);24;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:24.133333;720
341;Shirts;Improved Techaneer Shirt (Girls);24;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:24.133333;720
165;Shirts;Bauhaus Shirt (Boys);24;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:24.133333;720
210;Shirts;Roller Tee (Boys);24;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:24.133333;720
327;Shoes;Improved Olympia Mid-Boot (Girls);27;Tradable;Common;Girls Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:23.933333;720
188;Shoes;Improved Tech Skaters (Boys);27;Tradable;Common;Boys Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:23.933333;720
104;Shoes;Superior Kitten Boots (Girls);27;Tradable;Common;Girls Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:23.933333;720
91;Shoes;Battle Sneakers (Boys);27;Tradable;Common;Boys Only;2490;Vendor: Coco Jojo;0;0 days 00:00:00;0 days 00:00:23.933333;720
87;Pants;Improved Convertible Cargos (Boys);25;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:23.500000;720
191;Pants;Rocker Pants;25;Tradable;Common;Any;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:23.500000;720
151;Pants;Improved Bauhaus Pants (Boys);25;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:23.500000;720
101;Pants;Bubble Shorts (Girls);25;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:23.500000;720
174;Pants;Improved Mocha Skirt (Girls);25;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:23.500000;720
556;Weapon;C.H.A.N.G.E.M.A.K.E.R.;22;Tradable;Common;Any;2606;Vendor: Hardee Harhar;0;0 days 00:00:00;0 days 00:00:23.433333;690
131;Weapon;Sawtooth Sabre;22;Tradable;Common;Any;2606;Vendor: Hardee Harhar;0;0 days 00:00:00;0 days 00:00:23.433333;690
340;Shirts;Techaneer Shirt (Girls);23;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:22.966667;690
179;Shirts;Improved Tiffany Blouse (Girls);23;Tradable;Common;Girls Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:22.966667;690
164;Shirts;Improved Gorey Shirt (Boys);23;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:22.966667;690
21;Shirts;Superior Numbuh Five Varsity Jacket (Boys);23;Tradable;Common;Boys Only;1773;Vendor: Mandroid M-95;0;0 days 00:00:00;0 days 00:00:22.966667;690
187;Shoes;Tech Skaters (Boys);26;Tradable;Common;Boys Only;2692;Vendor: Al Fredo;0;0 days 00:00:00;0 days 00:00:22.800000;690
326;Shoes;Olympia Mid-Boot (Girls);26;Tradable;Common;Girls Only;2692;Vendor: Al Fredo;0;0 days 00:00:00;0 days 00:00:22.800000;690
103;Shoes;Improved Kitten Boots (Girls);26;Tradable;Common;Girls Only;2692;Vendor: Al Fredo;0;0 days 00:00:00;0 days 00:00:22.800000;690
89;Shoes;Superior Sneakers (Boys);26;Tradable;Common;Boys Only;2692;Vendor: Al Fredo;0;0 days 00:00:00;0 days 00:00:22.800000;690
173;Pants;Mocha Skirt (Girls);24;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:22.400000;660
86;Pants;Convertible Cargos (Boys);24;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:22.400000;660
42;Pants;Bauhaus Pants (Boys);24;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:22.400000;660
317;Pants;Improved Pleater Skirt (Girls);24;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:22.400000;660
595;Weapon;T.W.O.C.A.N.;21;Tradable;Common;Any;2606;Vendor: Hardee Harhar;0;0 days 00:00:00;0 days 00:00:22.333333;660
588;Weapon;Kaya Gun;21;Tradable;Common;Any;2606;Vendor: Hardee Harhar;0;0 days 00:00:00;0 days 00:00:22.333333;660
20;Shirts;Improved Numbuh Five Varsity Jacket (Boys);22;Tradable;Common;Boys Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:21.866667;660
163;Shirts;Gorey Shirt (Boys);22;Tradable;Common;Boys Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:21.866667;660
178;Shirts;Tiffany Blouse (Girls);22;Tradable;Common;Girls Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:21.866667;660
368;Shirts;Improved Holiday Shirt (Girls);22;Tradable;Common;Girls Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:21.866667;660
102;Shoes;Kitten Boots (Girls);25;Tradable;Common;Girls Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:21.700000;660
88;Shoes;Improved Sneakers (Boys);25;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:21.700000;660
165;Shoes;Improved Bauhaus Boots (Boys);25;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:21.700000;660
316;Pants;Pleater Skirt (Girls);23;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:21.333333;630
16;Pants;Superior KND Denims (Boys);23;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:21.333333;630
148;Pants;Improved Gorey Pants (Boys);23;Tradable;Common;Boys Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:21.333333;630
172;Pants;Improved Tiffany Skirt (Girls);23;Tradable;Common;Girls Only;1774;Vendor: Dexbot Q-38;0;0 days 00:00:00;0 days 00:00:21.333333;630
18;Weapon;Whizbang;20;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:21.266667;630
242;Weapon;Whip Whizzer;20;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:21.266667;630
177;Shirts;Improved Corrugated Blouse (Girls);21;Tradable;Common;Girls Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:20.833333;630
19;Shirts;Numbuh Five Varsity Jacket (Boys);21;Tradable;Common;Boys Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:20.833333;630
162;Shirts;Improved Kindergoth Shirt (Boys);21;Tradable;Common;Boys Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:20.833333;630
367;Shirts;Holiday Shirt (Girls);21;Tradable;Common;Girls Only;2607;Vendor: Whatsa Matta;0;0 days 00:00:00;0 days 00:00:20.833333;630
164;Shoes;Bauhaus Boots (Boys);24;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:20.666667;630
1149;Chest;Standard Suburbs E.G.G.;0;Tradable;Any;Any;3214;Vendor: E.G.G.E.R.;0;0 days 00:00:00;0 days 00:00:20.666667;630
87;Shoes;Sneakers (Boys);24;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:20.666667;630
323;Shoes;Improved Techaneer Mid-Boot (Girls);24;Tradable;Common;Girls Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:20.666667;630
597;Shirts;DexLabs Racing Team Jacket;20;Tradable;Uncommon;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:00:20.366667;600
344;Pants;Improved Holiday Capris (Girls);22;Tradable;Common;Girls Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:20.300000;600
171;Pants;Tiffany Skirt (Girls);22;Tradable;Common;Girls Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:20.300000;600
147;Pants;Gorey Pants (Boys);22;Tradable;Common;Boys Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:20.300000;600
15;Pants;Improved KND Denims (Boys);22;Tradable;Common;Boys Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:20.300000;600
475;Weapon;Steam Shower Spreader;19;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:20.266667;600
51;Weapon;MVP Endsville Slugger;19;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:20.266667;600
161;Shirts;Kindergoth Shirt (Boys);20;Tradable;Common;Boys Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:19.866667;600
176;Shirts;Corrugated Blouse (Girls);20;Tradable;Common;Girls Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:19.866667;600
366;Shirts;Improved Weekend Shirt (Girls);20;Tradable;Common;Girls Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:19.866667;600
25;Shirts;Superior Chowder Varsity Jacket (Boys);20;Tradable;Common;Boys Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:19.866667;600
163;Shoes;Improved Gorey Boots (Boys);23;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:19.700000;600
6;Shoes;Superior Numbuh Five Kicks (Boys);23;Tradable;Common;Boys Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:19.700000;600
322;Shoes;Techaneer Mid-Boot (Girls);23;Tradable;Common;Girls Only;1775;Vendor: Dexbot Q-58;0;0 days 00:00:00;0 days 00:00:19.700000;600
343;Pants;Holiday Capris (Girls);21;Tradable;Common;Girls Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:19.366667;570
170;Pants;Improved Corrugated Skirt (Girls);21;Tradable;Common;Girls Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:19.366667;570
40;Pants;Improved Kindergoth Pants (Boys);21;Tradable;Common;Boys Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:19.366667;570
14;Pants;KND Denims (Boys);21;Tradable;Common;Boys Only;2608;Vendor: Lefty Loosey;0;0 days 00:00:00;0 days 00:00:19.366667;570
164;Weapon;Bushido Practice Sword;18;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:19.300000;570
563;Weapon;Cyan Airbrush Blaster;18;Tradable;Common;Any;1762;Vendor: Plumber Noah ;0;0 days 00:00:00;0 days 00:00:19.300000;570
174;Shirts;Superior Ruffled Blouse (Girls);19;Tradable;Common;Girls Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:18.900000;570
365;Shirts;Weekend Shirt (Girls);19;Tradable;Common;Girls Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:18.900000;570
159;Shirts;Superior Cybergoth Shirt (Boys);19;Tradable;Common;Boys Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:18.900000;570
24;Shirts;Improved Chowder Varsity Jacket (Boys);19;Tradable;Common;Boys Only;1769;Vendor: Tiffany Taffy;0;0 days 00:00:00;0 days 00:00:18.900000;570
505;Pants;DexLabs Racing Team Pants;20;Tradable;Uncommon;Any;3533;Vendor: DexLabs Racer;0;0 days 00:00:00;0 days 00:00:18.900000;570
350;Shoes;Improved Holiday Lowtops (Girls);22;Tradable;Common;Girls Only;2609;Vendor: Picka Pocka;0;0 days 00:00:00;0 days 00:00:18.766667;570
162;Shoes;Gorey Boots (Boys);22;Tradable;Common;Boys Only;2609;Vendor: Picka Pocka;0;0 days 00:00:00;0 days 00:00:18.766667;570
5;Shoes;Improved Numbuh Five Kicks (Boys);22;Tradable;Common;Boys Only;2609;Vendor: Picka Pocka;0;0 days 00:00:00;0 days 00:00:18.766667;570
159;Pants;Kindergoth Pants (Boys);20;Tradable;Common;Boys Only;1770;Vendor: Gummi Gus;0;0 days 00:00:00;0 days 00:00:18.433333;540
342;Pants;Improved Weekend Capris (Girls);20;Tradable;Common;Girls Only;1770;Vendor: Gummi Gus;0;0 days 00:00:00;0 days 00:00:18.433333;540
169;Pants;Corrugated Skirt (Girls);20;Tradable;Common;Girls Only;1770;Vendor: Gummi Gus;0;0 days 00:00:00;0 days 00:00:18.433333;540
20;Pants;Superior Marzipan Denims (Boys);20;Tradable;Common;Boys Only;1770;Vendor: Gummi Gus;0;0 days 00:00:00;0 days 00:00:18.433333;540
